,battery,weight,monitor_size,ram_capacity,SSD_capacity,cpu_core_num,cpu_thread_num,avg_bench,gamming,desktop,workstation,gpu_score,unknown_gpu,website_thinkpro,laptop_brand_Asus,laptop_brand_Dell,laptop_brand_Lenovo,laptop_brand_Other,laptop_brand_Razer,price
219,1.0,0.7261484098939929,0.6792452830188678,0.2,0.3998438110113237,0.42857142857142855,0.6363636363636364,0.729253112033195,0.7291666666666666,0.7446808510638298,0.6491228070175438,0.7244456108122295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59990000.0
220,0.4081632653061224,0.5406360424028268,0.6792452830188678,0.06666666666666667,0.049980476376415464,0.0,0.09090909090909091,0.3319502074688796,0.33333333333333326,0.43617021276595747,0.22807017543859648,0.7244456108122295,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9990000.0
221,0.43877551020408156,0.3992932862190812,0.37735849056603765,0.06666666666666667,0.049980476376415464,0.2857142857142857,0.4545454545454545,0.5280082987551866,0.53125,0.5425531914893618,0.4385964912280701,0.7834929799238947,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21990000.0
222,0.3775510204081632,0.19611307420494695,0.37735849056603765,0.06666666666666667,0.024990238188207732,0.14285714285714285,0.2727272727272727,0.37136929460580903,0.36458333333333326,0.4148936170212766,0.2631578947368421,0.7244456108122295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10990000.0
223,0.9591836734693877,0.46996466431095407,0.6792452830188678,0.2,0.19992190550566186,0.8571428571428572,0.8181818181818182,0.8350622406639003,0.8333333333333333,0.851063829787234,0.8070175438596491,0.5185671171762237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28990000.0
224,0.43877551020408156,0.4081272084805653,0.6792452830188678,0.2,0.09996095275283093,0.14285714285714285,0.2727272727272727,0.44190871369294604,0.4375,0.5,0.3333333333333333,0.9015877181472249,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21490000.0
225,0.6632653061224489,0.1166077738515901,0.37735849056603765,0.06666666666666667,0.09996095275283093,0.2857142857142857,0.4545454545454545,0.5746887966804979,0.5729166666666666,0.5957446808510638,0.48245614035087714,0.7834929799238947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16990000.0
226,0.41632653061224484,0.558303886925795,1.0,0.06666666666666667,0.049980476376415464,0.14285714285714285,0.2727272727272727,0.44190871369294604,0.4375,0.5,0.3333333333333333,0.9015877181472249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12390000.0
227,0.6224489795918366,0.1166077738515901,0.37735849056603765,0.06666666666666667,0.09996095275283093,0.2857142857142857,0.38181818181818183,0.5155601659751037,0.5125,0.5659574468085107,0.4140350877192982,0.7834929799238947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24690000.0
228,0.5510204081632653,0.5565371024734982,0.6188679245283017,0.2,0.19992190550566186,0.42857142857142855,0.6363636363636364,0.5497925311203319,0.5520833333333333,0.5638297872340425,0.49122807017543857,0.7834929799238947,0.0,1.0,0.0,0.0,0.0,1.0,0.0,59000000.0
229,0.5163265306122449,0.22261484098939932,0.3018867924528301,0.06666666666666667,0.049980476376415464,0.42857142857142855,0.34545454545454546,0.5184647302904564,0.5145833333333334,0.5680851063829788,0.4035087719298246,0.5012465555701352,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27990000.0
230,0.41428571428571426,0.29770318021201414,1.0,0.06666666666666667,0.049980476376415464,0.14285714285714285,0.2727272727272727,0.44190871369294604,0.4375,0.5,0.3333333333333333,0.9015877181472249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11690000.0
231,0.5020408163265305,0.3030035335689045,0.6792452830188678,0.2,0.09996095275283093,0.39999999999999997,0.4,0.5933609958506223,0.5895833333333332,0.6297872340425532,0.47894736842105257,0.3734418055373311,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24990000.0
232,0.4795918367346938,0.24911660777385158,0.18867924528301883,0.06666666666666667,0.049980476376415464,0.42857142857142855,0.2727272727272727,0.5815352697095435,0.5791666666666666,0.6170212765957447,0.4894736842105263,0.6374491536543762,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20690000.0
233,0.5306122448979591,0.4478798586572438,0.6792452830188678,0.2,0.09996095275283093,0.14285714285714285,0.2727272727272727,0.5746887966804979,0.5729166666666666,0.6382978723404256,0.4385964912280701,0.13069151030048554,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21990000.0
234,0.346938775510204,0.11219081272084802,0.37735849056603765,0.2,0.09996095275283093,0.14285714285714285,0.2727272727272727,0.5404564315352697,0.5416666666666666,0.6170212765957447,0.39473684210526316,0.9015877181472249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15790000.0
235,0.7959183673469387,0.2712014134275619,0.9433962264150941,0.2,0.049980476376415464,0.7142857142857142,0.6363636363636364,0.5684647302904564,0.5625,0.6170212765957447,0.5087719298245613,0.9015877181472249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40990000.0
236,0.5510204081632653,0.6466431095406361,0.6792452830188678,0.06666666666666667,0.09996095275283093,0.42857142857142855,0.6363636363636364,0.6275933609958505,0.625,0.648936170212766,0.5701754385964912,0.5709224511219001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34990000.0
237,0.4632653061224489,0.1166077738515901,0.2452830188679247,0.2,0.049980476376415464,0.3142857142857143,0.4181818181818181,0.4923236514522823,0.48749999999999993,0.5382978723404255,0.4017543859649122,0.9015877181472249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18990000.0
238,0.5612244897959183,0.2049469964664311,0.6339622641509433,0.2,0.049980476376415464,0.5714285714285714,0.4545454545454545,0.4771784232365145,0.47916666666666663,0.5531914893617021,0.4122807017543859,0.3643878756068757,1.0,1.0,0.0,0.0,1.0,0.0,0.0,23490000.0
